indice_tiempo,total_recaudacion,subtotal_dgi,subtotal_dga,seguridad_social,total_recaudacion_var_ia,subtotal_dgi_var_ia,subtotal_dga_var_ia,seguridad_social_var_ia
2013-11-01,73582.95523891,41499.920334559996,12934.98596887,19148.048935479997,0.21294665799755896,0.2741734243625704,0.014850926861723623,0.24752309534705796
2013-12-01,76059.774402335,42735.3,14208.5,19115.791083070002,0.22241713142271546,0.22832941474042445,0.1656247949071339,0.25433378415456365
2014-01-01,90307.16747115001,45551.23561640001,16579.69838829,28176.23346646,0.3748986169864219,0.394992117709029,0.43091262370024497,0.3140397023020185
2014-02-01,81172.93214081001,44495.32172371,15666.47963538,21011.130781720003,0.33315561774803126,0.3387813639955817,0.3758780660998342,0.2917531262767923
2014-03-01,78709.94871551,40614.78162335,17214.68517174,20880.481920420003,0.3057742855656951,0.29484995483542886,0.4218904237864358,0.24250657065522274
2014-04-01,92737.30854781,42158.31235348,28371.92201257,22207.07418176,0.3712354617255835,0.4036161326923142,0.4931961818749737,0.19431085609195686
2014-05-01,105070.56989886,59874.25184475001,21577.93227605,23618.38577806,0.351308141551653,0.3670848510368585,0.39035456444248395,0.2809660912083891
2014-06-01,101186.18396449,57739.959554919995,20982.82493399,22463.39947558,0.35464283375531624,0.31533469373656664,0.5878295461006127,0.2775262000872043
2014-07-01,107089.93670847999,52272.18368273,22757.03949087,32060.713534880008,0.3336542125407522,0.35755959783031455,0.42575064766800663,0.24111617430523147
2014-08-01,99647.94192956001,56258.09166089999,19121.118596700002,24268.731671960002,0.313490854631729,0.4183844507141323,0.07970968105818921,0.3123996933363806
2014-09-01,98719.03315585,54258.06222736,19734.565109299998,24726.405819190004,0.3748210067135931,0.4315262280314678,0.2918198021136944,0.3275068777327206
2014-10-01,104606.40499109999,57444.8,21391.6,25769.920719940004,0.4080413124474944,0.45062380985950745,0.40107253630095085,0.32670122025134885
2014-11-01,101836.51508812999,58146.271502400006,17475.589606150003,26214.653979579998,0.38396881122110416,0.4011176656157911,0.3510327454708997,0.3690509183421855
2014-12-01,108598.76736990998,64738.77801879,17753.16200065,26106.827350469997,0.4278081709190036,0.5148782860724037,0.24947475107506079,0.3657204787926167
2015-01-01,117458.44764199,61579.97437904001,18033.20488537,37845.268377579996,0.30065476452368944,0.3518837314891432,0.08766784913931791,0.34316279081906664
2015-02-01,106557.86002451,62976.10422246,15006.911374719999,28574.84442733,0.312726511340812,0.415342147956697,-0.042100604348310755,0.3599860342685859
2015-03-01,105400.26528059,58038.57558175999,18959.00231928,28402.687379549992,0.339097115430093,0.42900129612891513,0.10132727552889031,0.3602505673862666
2015-04-01,112658.62304882999,59766.23845586,22052.93585838,30839.448734589998,0.2148144561554719,0.41766202486344395,-0.22271970687746911,0.38872183170893737
2015-05-01,138138.87945319,85326.19769092,23033.761187609998,29778.92057466,0.31472475676263345,0.42509000216261916,0.06746841601573972,0.26083640323644586
2015-06-01,140837.77337687,82840.24872308,27045.577809720002,30951.94684407,0.3918676232151932,0.43471262123565557,0.2889388294856796,0.3778834711868928
2015-07-01,145998.56433685,72875.83342947,28028.156677349998,45094.57423003,0.36332664696858474,0.39416087668721533,0.23162578720288907,0.40653682523222634
2015-08-01,132515.218983,76388.83871108,23276.664875169998,32849.71539675,0.32983397767184686,0.35782847330690926,0.21732757199608477,0.35358187814587905
2015-09-01,129442.42606613002,74532.18227253,20832.32447289,34077.91932071001,0.3112205613052985,0.3736609678431648,0.055626225230201776,0.3781994669950113
2015-10-01,134417.06261348998,78292.92096526,21892.54079703,34231.6008512,0.28497927660286493,0.3629244242343954,0.02341764043035588,0.3283549151438636
2015-11-01,129489.14523125501,76418.9,18965.7,34104.72507520001,0.27153943866985486,0.31425279773692427,0.08526810410594665,0.30097941028578945
2015-12-01,145033.95284125,86463.04515389001,24277.84773929,34293.059948070004,0.33550275342660374,0.3355680752700443,0.36752245816272655,0.3135667343911335
2016-01-01,162654.15131857,87241.06218195001,25090.545832080003,50322.543304540006,0.3847803592155006,0.41671156998149494,0.39135256276245656,0.3296918072419246
2016-02-01,134803.27726909998,75134.78209573001,23346.66575676,36321.829416609995,0.26507117577336015,0.19306811723888284,0.5557275693710564,0.27111206183402703
2016-03-01,137762.36926039998,69622.39744557,31141.728627329998,36998.2431875,0.30704006193587463,0.19958832117600234,0.6425826687969232,0.3026317789259205
2016-04-01,150809.70255676,73541.13171618,35663.39019665,41605.180643930005,0.33864322566230953,0.23047950843507348,0.6171719913245972,0.3490896352263586
2016-05-01,170344.61015764,96343.44865640998,31250.16150657,42750.99999466001,0.23314023417544316,0.12911920680443467,0.3567111880703031,0.43561281502723226
2016-06-01,174596.73135568,102894.65037891999,29213.119320340003,42488.96165642,0.23970102032551943,0.24208524195621672,0.08014402671925902,0.37273955239298107
2016-07-01,180091.40352652004,90628.56159616,32502.24151489,56960.60041547,0.23351489341368148,0.2436024033107116,0.1596282227562822,0.26313645018380094
2016-08-01,165763.09835166,90973.26252758,30513.735865869996,44276.099958210005,0.25089857318898057,0.19092349173760348,0.31091528917529865,0.34783816004051227
2016-09-01,168317.25607225,93231.07722918,29853.26116925,45232.91767381999,0.3003252580128517,0.25088350275692606,0.4330259308364428,0.32733801169400634
2016-10-01,167196.31217207998,93970.49734149,27755.64252142,45470.172309170004,0.24386226659962973,0.20024257854916971,0.26781275772181745,0.3283098417401662
2016-11-01,182272.66508640003,106791.83273724,28495.19729297,46985.63505619001,0.4076289156197517,0.3974531527834084,0.5024595608371953,0.3776869613400471
2016-12-01,275542.17169319006,199704.91313474003,29070.34545514,46766.91310331,0.8998459760301136,1.3097140839684527,0.19740208305590756,0.3637427856869335
2017-01-01,211413.38814554,115412.38788950001,30243.513127309998,65757.48712872999,0.2997724708019993,0.3229136028719579,0.20537485831183355,0.30672026512613626
2017-02-01,172221.57082579,98436.06757190998,22870.345220379997,50915.1580335,0.27757703161766645,0.31012647972401863,-0.020402079737749546,0.40177845805906665
2017-03-01,212294.84218965,125431.51848191,34342.52554902001,52520.79815872,0.5410220028109991,0.8015972314077657,0.10278160727664254,0.419548433490603
2017-04-01,187948.9920089,97807.32469201,34604.84343618,55536.823880710006,0.2462659154052902,0.3299676304884922,-0.029681607795363996,0.3348535692228165
2017-05-01,206055.39205054002,114978.48268625999,36442.19996226,54634.70940202,0.20963846088146032,0.19342294976701746,0.16614437191303577,0.2779750043003528
2017-06-01,226592.65403147,135600.91100415,36803.622558710005,54188.12046861,0.29780581957096564,0.31786162356143755,0.2598320006547543,0.27534583939220103
2017-07-01,237325.84681755,124148.85684283999,39746.93970422,73430.05027049,0.31780774745642804,0.36986458414783296,0.222898417206427,0.28913757465497225
2017-08-01,221275.37447995998,120777.55768564,42963.33017808999,57534.486616229995,0.3348892285455043,0.32761598660952007,0.4079996748659356,0.2994479339990179
2017-09-01,224065.55502378,127297.51670422,38974.91727188,57793.121047680004,0.3312096469039403,0.36539789614677654,0.30554973712639644,0.2776783815811563
2017-10-01,219713.32577436997,119030.71557996998,40841.05438446,59841.55580993999,0.31410389930274896,0.26668176659117626,0.4714505114749743,0.3160617778849213
2017-11-01,224463.75656049,122289.43379080002,41325.00404777,60849.31872192,0.23147240127361246,0.14511972176460053,0.45024453148689814,0.29506217483599917
2017-12-01,235238.45993003,137789.5696599,36273.966833139995,61174.92343698999,-0.14627057453854042,-0.31003415240498367,0.2477996482400351,0.308081277501727
2018-01-01,261961.04110747998,133069.21388491,43977.15659445999,84914.67062810999,0.23909390699108535,0.1529890015993367,0.45410212131567707,0.2913308329723274
2018-02-01,235666.26739981,130988.64505813998,38882.090814350006,65795.53152732001,0.36838995411438447,0.3306976628505556,0.7001094841236493,0.2922582207056954
2018-03-01,238835.95069740998,131376.97635615,40159.28042968,67299.69391157999,0.12502003456141408,0.04740003107829294,0.16937469762837476,0.281391301560147
2018-04-01,236227.30272310998,118498.90485908999,49472.943386009996,68255.45447801001,0.2568692186012034,0.21155450506632967,0.429653726861978,0.22901256695231464
2018-05-01,295420.93418678996,167745.08348197,59074.04854044,68601.80216438002,0.43369669314128356,0.4589258751978267,0.6210340923878863,0.25564504534261534
2018-06-01,298853.29289336,173186.15229185,55878.335188879995,69788.80541263001,0.31890106575058774,0.27717543347883367,0.5182835629764857,0.28789861706048914
2018-07-01,293893.98853315006,145268.34523387003,59593.128051839994,89032.51524744,0.23835643051170985,0.1701142396966666,0.499313619999602,0.21248065225988677
2018-08-01,293418.40609410004,160798.35692942998,62703.77958547,69916.2695792,0.3260328076890171,0.33135956721327453,0.45947205036370864,0.21520628220009552
2018-09-01,295817.64357674,153550.97238904,71617.11281491,70649.55837278998,0.3202281071061768,0.20623698218576214,0.837518019995414,0.2224561866887802
2018-10-01,312508.82685242005,165018.34403379002,72866.44509153001,74624.03772710002,0.4223480790297831,0.38635093664478193,0.7841470106426942,0.24702703191925668
2018-11-01,300119.36737178004,169683.97712035,55843.73820161,74591.65204981998,0.33705045291310465,0.3875604118883045,0.35133049562577034,0.22584202447199342
2018-12-01,319921.45509538,190711.08091879002,54301.277719670004,74909.09645692,0.3599878828935472,0.3840748714834792,0.49697654986165474,0.22450658289872916
2019-01-01,363926.99770248,195650.29725419002,59175.31292648,109101.38752181001,0.3892409198097684,0.47028972023089954,0.3455920643567618,0.2848355497912429
2019-02-01,330890.72098553,190256.42859748,54850.47587785,85783.81651019999,0.4040648440541168,0.45246504773779206,0.41068740721130736,0.303793958630463
2019-03-01,327869.71187774,180546.43017089003,61631.31731898,85691.96438787,0.37278207455932866,0.37426233407478104,0.534671853169733,0.27328906577872747
2019-04-01,357362.2762273,193973.25496423003,72099.99107404001,91289.03018902999,0.512789893919148,0.6369202331016348,0.45736206781722455,0.33746131920403144
2019-05-01,444249.74776702997,246718.90600372,106839.84236843,90690.99939488001,0.5037856033795423,0.4707966450190384,0.8085749158582085,0.3219915007126348
2019-06-01,454442.13743065984,273951.14446137,88358.2034127,92132.78955659,0.5206194752982651,0.5818305380427458,0.5812604851957655,0.32016573448778773
2019-07-01,450909.80214728,229969.87542511997,96378.83084221001,124561.09587994998,0.5342600384506306,0.5830694226941697,0.6172809515615656,0.39905174568828716
2019-08-01,458494.59830432007,242984.64424010998,117990.76812904,97519.18593517,0.5625965814744411,0.5111139745460789,0.8817170018947527,0.3947996156274023
2019-09-01,422011.65800440003,223296.83816738002,110546.26617073,88168.55366629,0.42659394112482407,0.4542196294376464,0.5435733419808475,0.2479703440049712
2019-10-01,446171.7679775302,230817.70008575002,120388.09125581999,94965.97663596,0.427709330553506,0.3987396458086294,0.6521746203564127,0.2725923111162978
2019-11-01,474870.11330399,246257.87619584,122617.82315262,105994.41395552999,0.5822708059881163,0.4512735991635748,1.1957309288632985,0.4209956616155386
2019-12-01,492366.6,251166.3,131306.1,109894.2,0.5390233826399917,0.31699898500891743,1.4181033212121985,0.4670341146512136
2020-01-01,527284.46216997,275334.29633383005,100924.09232206999,151026.07351406998,0.4488742673634758,0.4072776796046167,0.7055100738961717,0.3842727113243998
2020-02-01,471693.290156,268560.51519648,80596.60017459,122536.17478492999,0.42552589190504175,0.4115713049815817,0.4693874371131377,0.42842997397253835
2020-03-01,443636.6561833,228462.3119696,95245.17948898001,119929.16472471999,0.35308825460745386,0.26539368157740273,0.5454022992243956,0.39953804982088115
2020-04-01,398658.7237550499,208231.27487046,90007.27997414,100420.16891045,0.11555905666294608,0.0735050814549627,0.24836742187264438,0.10002449037428018
2020-05-01,499534.96312047006,303294.27112335,94992.40178258,101248.29021454,0.12444625040604929,0.22931102458267616,-0.11088972356393889,0.11640946610029324
2020-06-01,545962.77820331,321061.64226379,112151.98003097,112749.15590854999,0.20139118544352552,0.17196678588456527,0.2692876914567284,0.22376795982386888
2020-07-01,559091.89745643,299173.67035823,112354.35243846002,147563.87465974002,0.23991959100018545,0.3009254790662499,0.1657575782632692,0.18467065191815402
2020-08-01,612146.02653281,373153.36282920005,119905.39179565,119087.27190795999,0.33512156696447204,0.5357075917129206,0.01622689382372755,0.22116761707925137
2020-09-01,606508.0647774901,335774.7948885299,146513.22181940998,124220.04806955002,0.4371831992640507,0.5037149546955881,0.3253565850259641,0.4088928864559995
2020-10-01,642104.4653061801,373678.26343755994,142717.15641989,125709.04544873002,0.4391418538577665,0.6189324445167612,0.18547569723172708,0.32372719053498145
2020-11-01,648976.2944879599,374646.30354492,146535.67470543,127794.31623761,0.3666395848174071,0.521357648869583,0.19506015469741222,0.2056702940140427
2020-12-01,679640.69150076,403638.70287731005,143159.48842145,132842.500202,0.38035498650956434,0.6070575665497722,0.0902729455939213,0.20882175949231163
2021-01-01,772859.8174596,381453.01902501995,203141.91402188002,188264.8844127,0.46573599813466315,0.385417741647869,1.0128188358990782,0.24657206555238131
2021-02-01,716595.43985888,383963.27785453,176742.07826543,155890.08373892002,0.5191978661004168,0.4297085987253968,1.192922255809398,0.2721964269941617
2021-03-01,763857.8215363701,382425.5239877,220732.28372895002,160700.01381972,0.7218095278870789,0.6739107675605895,1.317516591529853,0.3399577507988454
2021-04-01,817882.1230440498,433865.05388995993,215197.08495033998,168819.98420375,1.0515846620393678,1.083572960689339,1.3908853262999203,0.6811362302556547
2021-05-01,862479.93573646,461559.14851219003,228551.09870767,172369.6885166,0.7265657049283667,0.5218195411428446,1.4059934733599126,0.7024454255114565
2021-06-01,922853.32154597,498098.40756046,252415.40232066996,172339.51166484,0.6903227809466355,0.551410514343577,1.2506548903636583,0.528521524406119
2021-07-01,933200.1677529501,453747.40472898,239445.34953541998,240007.41348854997,0.6691355607164282,0.516668910688777,1.1311622054568082,0.6264645669000679
2021-08-01,1005306.0645305999,567231.17037012,243176.01253349998,194898.88162697997,0.6422651147874718,0.5201019925680084,1.0280657015652408,0.6366054785234576
2021-09-01,976314.1424859399,518493.93499844003,254665.89329895002,203154.31418855,0.6097298604662755,0.5441716974931634,0.7381768698858278,0.6354390241002417
2021-10-01,1018783.2333997599,545519.7107883199,265899.01568296994,207364.50692847,0.5866315972650415,0.45986471294837306,0.8631187893112513,0.6495591561312337
2021-11-01,1034964.2729937901,548764.5118982901,269393.33323846996,216806.42785702995,0.5947643724188314,0.464753573452763,0.8384146644154182,0.6965263733163087
2021-12-01,1179889.8214528197,655949.3441980899,300983.54885290004,222956.92840182997,0.7360494099425186,0.6250903085412802,1.102435208254089,0.6783554063104968
2022-01-01,1171943.0637611402,592368.2205031,269661.12281186,309913.72044618,0.5163720991645442,0.5529257626985666,0.3274519151316815,0.646157866417673
2022-02-01,1166514.2406069501,601202.00075157,306425.02404081,258887.21581457002,0.6278560757191995,0.5657799467462197,0.7337412066673963,0.6607035521781262
2022-03-01,1241088.95711712,585106.66342031,391818.68204958,264163.61164723005,0.6247643502829894,0.5299885251360181,0.7750855263687522,0.6438306716238358
2022-04-01,1341595.35611988,714474.3488596701,336534.49749479,290586.50976542,0.6403285000614003,0.6467662985387166,0.5638431978409488,0.7212802805070111
2022-05-01,1551369.96283376,864042.55456861,384304.1620314,303023.24623375,0.7987316557214355,0.8720082948280901,0.6814802650454423,0.7579845322083265
2022-06-01,1680901.30723038,983971.6673392,381281.17230917,315648.46758201,0.8214176272503662,0.9754563604376991,0.510530533413283,0.8315502030426567
2022-07-01,1745178.1046637301,911268.1432285599,403705.05560776003,430204.90582740994,0.8701005046601515,1.0083159346616068,0.6860008197738745,0.7924650725338271
2022-08-01,1731319.4924793502,972138.3050388399,405655.45767907996,353525.72976143,0.7221814863792178,0.7138308961485964,0.6681557257757764,0.8138930650102367
2022-09-01,2127180.67389125,999053.61923395,758951.85135052,369175.20330677996,1.178787115051838,0.9268376191072627,1.9801864769523463,0.8172156706657185
2022-10-01,1964056.3525701798,1150852.21861147,419922.23921281006,393281.8947459,0.9278451864740345,1.1096436954558357,0.5792545833019602,0.8965728541073901
2022-11-01,1953859.6578480103,1158786.61260316,372575.33705293,422497.70819191996,0.8878522755149574,1.1116281892841013,0.38301617406070765,0.9487323893852921
2022-12-01,2307475.60560662,1330279.49461801,539026.6203145,438169.49067411,0.9556704055344623,1.028021685492042,0.7908839947193889,0.965265191868842
2023-01-01,2265961.79873514,1241614.45551228,387828.21176014,636519.1314627199,0.9335084346699776,1.0960180045745425,0.43820587749582307,1.0538591532712038
2023-02-01,2126337.89725611,1271764.97581416,328418.30115562,526154.62028633,0.8228134927437774,1.1153704981425725,0.07177376320244955,1.0323700366231772
2023-03-01,2336942.38424853,1314986.29431404,459211.15389249,562744.936042,0.8829773408643711,1.2474300439976749,0.17199912850092813,1.1302893783626113
2023-04-01,2551511.44943979,1443438.74595543,495941.84608433,612130.85740003,0.9018487488054456,1.0202807116297685,0.47367312943009,1.1065357022051066
2023-05-01,3178453.6382806497,1760195.28189516,758404.27590866,659854.0804768299,1.0488044208841258,1.0371627214286585,0.9734479894773913,1.1775691755602904
2023-06-01,3517257.61702437,2044866.96264373,797234.1778823601,675156.47649828,1.092483123128599,1.0781766696325135,1.090935078315133,1.1389505916827067
2023-07-01,3571198.0279958905,1921541.36360601,672421.11331433,977235.55107555,1.0463229617953562,1.1086453837814654,0.6656247029208735,1.2715583616975268
2023-08-01,4062431.7994844597,2353082.75413298,894408.08237946,814940.9629720199,1.3464368171970507,1.4205226169325433,1.2048466634634543,1.30518147440631
2023-09-01,4303335.131374829,2392578.44393489,1079897.78408616,830858.9033537799,1.0230228603491125,1.3948448790661114,0.42288049256949733,1.2505815556180426
2023-10-01,4466095.489322309,2615158.4321109997,969814.32310653,881122.73410478,1.2739141285217919,1.2723668511203372,1.3095093151640467,1.2404355396885856
2023-11-01,4679609.85737704,2749667.12696957,911071.69573113,1018871.03467634,1.3950593578103678,1.372884789195632,1.445335493588236,1.411542157321045
2023-12-01,5922687.18486099,3329592.6725212904,1502194.77361926,1090899.73872044,1.5667388077560869,1.5029271562795783,1.7868656519093453,1.4896752556690451
2024-01-01,7699887.38525299,3558663.4192737895,2475463.62561376,1665760.3403654401,2.398065840982433,1.8661581729132766,5.382886934343908,1.6169839334405012
2024-02-01,7249313.922219569,4080091.6052104402,1620353.7972587901,1548868.51975034,2.409295357795344,2.208211959602396,3.9338109099193908,1.943751627435022
2024-03-01,7726458.691607789,4267788.58226856,1718411.1590847801,1740258.95025445,2.3062255807784147,2.2455004289568232,2.7420936850481916,2.0924471084437575
2024-04-01,8663813.17291225,4752901.08896144,1968823.3555034,1942088.72844741,2.3955611583927934,2.292762579831842,2.9698673766855745,2.172669217651034
2024-05-01,13379446.494132482,8758908.79872882,2411237.65161212,2209300.04379154,3.2094200566568434,3.976100600211991,2.1793566152078534,2.3481645551013868
2024-06-01,11297649.204464741,7178857.43489149,1870857.2035482598,2247934.5660249903,2.212061905781769,2.510672120014214,1.3466846448024756,2.329501595961832
2024-07-01,11910547.537222948,6200593.86631241,2485199.7553442903,3224753.91556625,2.3351686027635354,2.226885449229273,2.6958978624196748,2.299873722376423
2024-08-01,11764131.36139993,7011515.24025212,2179536.55109174,2573079.57005607,1.8958347960186925,1.97971468616521,1.436848004876429,2.1573815613247236
2024-09-01,12844456.67623793,7362744.00811744,2810624.74278129,2671087.9253392,1.9847679262977556,2.0773260650164938,1.6026766460676831,2.214851420087449
2024-10-01,12780380.77223406,7002531.86957158,2947080.49557147,2830768.40709101,1.8616452117492388,1.6776702258604725,2.038809002254492,2.2126834293602338
2024-11-01,13026430.83240848,7413084.930414421,2666084.7295858096,2947261.17240825,1.783657447826196,1.6959935832612731,1.9263171516334854,1.8926734317699916
2024-12-01,13015182.677521478,7149970.86564597,2855420.8669551,3009790.94492041,1.1975131002680084,1.1474010694022065,0.9008326464054277,1.7589986852968855
2025-01-01,15031693.086697541,7444397.39151799,3266325.32281857,4320970.37236098,0.9521964847806219,1.091908257240342,0.31948023352947685,1.5939928257705014
2025-02-01,13520837.104984201,7077295.55547385,3049575.04587052,3393966.5036398303,0.8651195478708749,0.7345923180832168,0.8820427063704199,1.1912553973186175
